,Unnamed: 29,Unnamed: 31,correct,cueColor,cueNumber,date,distCode,distrType,expName,expType,frameRate,gender,keyBreak.keys,keyBreak.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mousePressedStart,participant,practice,prevTrialBreak,respExpected,response,rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trialsPractice.thisIndex,trialsPractice.thisN,trialsPractice.thisRepN,trialsPractice.thisTrialN
40,,,1.0,g,1.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,1.15603426765,3.0,30.0,3.0,6.0,,,,
41,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.6644594626829999,4.0,31.0,3.0,7.0,,,,
42,,,1.0,g,1.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.489422538403,1.0,32.0,4.0,0.0,,,,
43,,,1.0,p,2.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.6893470145559999,5.0,33.0,4.0,1.0,,,,
44,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.464462239729,4.0,34.0,4.0,2.0,,,,
45,,,1.0,p,2.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.464434469175,6.0,35.0,4.0,3.0,,,,
46,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.489379071454,4.0,36.0,4.0,4.0,,,,
47,,,1.0,p,2.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.43941802567599997,6.0,37.0,4.0,5.0,,,,
48,,,1.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.789330986122,2.0,38.0,4.0,6.0,,,,
49,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.514433850386,4.0,39.0,4.0,7.0,,,,
50,,,1.0,g,1.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.539442747509,1.0,40.0,5.0,0.0,,,,
51,,,1.0,g,1.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,0.0,"[1, 3]",1.0,0.539405015775,1.0,41.0,5.0,1.0,,,,
52,,,1.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.61444830919,0.0,42.0,5.0,2.0,,,,
53,,,1.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.539341022767,0.0,43.0,5.0,3.0,,,,
54,,,1.0,p,2.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.464327009189,6.0,44.0,5.0,4.0,,,,
55,,,1.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.539436710443,2.0,45.0,5.0,5.0,,,,
56,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.614395182898,7.0,46.0,5.0,6.0,,,,
57,,,1.0,p,2.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.814523108578,5.0,47.0,5.0,7.0,,,,
58,,,1.0,p,2.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.7394819281589999,5.0,48.0,6.0,0.0,,,,
59,,,1.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.739359979181,0.0,49.0,6.0,1.0,,,,
60,,,1.0,p,2.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.614325454645,6.0,50.0,6.0,2.0,,,,
61,,,1.0,p,2.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.614427179401,5.0,51.0,6.0,3.0,,,,
62,,,0.0,g,1.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",0.0,-1.0,3.0,52.0,6.0,4.0,,,,
63,,,0.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.464379833616,2.0,53.0,6.0,5.0,,,,
64,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.5643788978750001,7.0,54.0,6.0,6.0,,,,
65,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.414380150568,4.0,55.0,6.0,7.0,,,,
66,,,1.0,g,1.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.514456187562,1.0,56.0,7.0,0.0,,,,
67,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.6142973822259999,7.0,57.0,7.0,1.0,,,,
68,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.48934677306999996,4.0,58.0,7.0,2.0,,,,
69,,,1.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.68944602263,0.0,59.0,7.0,3.0,,,,
70,,,0.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.6144700426640001,2.0,60.0,7.0,4.0,,,,
71,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.564466737368,4.0,61.0,7.0,5.0,,,,
72,,,1.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.714439827088,0.0,62.0,7.0,6.0,,,,
73,,,1.0,g,1.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.814471189702,3.0,63.0,7.0,7.0,,,,
74,,,1.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.689434854035,2.0,64.0,8.0,0.0,,,,
75,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.589432771257,7.0,65.0,8.0,1.0,,,,
76,,,1.0,g,1.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.714435902989,3.0,66.0,8.0,2.0,,,,
77,,,1.0,g,1.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.589427639728,1.0,67.0,8.0,3.0,,,,
78,,,1.0,g,1.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.539297857654,1.0,68.0,8.0,4.0,,,,
79,,,1.0,g,1.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.564473076285,3.0,69.0,8.0,5.0,,,,
80,,,1.0,g,1.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.514331220065,1.0,70.0,8.0,6.0,,,,
81,,,1.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.6144380461460001,2.0,71.0,8.0,7.0,,,,
82,,,1.0,p,2.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.7144482790000001,6.0,72.0,9.0,0.0,,,,
83,,,1.0,g,1.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.564402442481,1.0,73.0,9.0,1.0,,,,
84,,,0.0,g,1.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.6394396988009999,3.0,74.0,9.0,2.0,,,,
85,,,0.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.66442233465,0.0,75.0,9.0,3.0,,,,
86,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.614416614522,4.0,76.0,9.0,4.0,,,,
87,,,1.0,g,1.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.6394587155929999,3.0,77.0,9.0,5.0,,,,
88,,,1.0,g,1.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.489226635223,3.0,78.0,9.0,6.0,,,,
89,,,1.0,g,1.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.564465529938,1.0,79.0,9.0,7.0,,,,
90,,,1.0,g,1.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.489356734249,3.0,80.0,10.0,0.0,,,,
91,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,0.0,"[1, 3]",2.0,0.514450452346,7.0,81.0,10.0,1.0,,,,
92,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.41440943040399997,7.0,82.0,10.0,2.0,,,,
93,,,1.0,p,2.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.639318655388,5.0,83.0,10.0,3.0,,,,
94,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.489320209931,7.0,84.0,10.0,4.0,,,,
95,,,1.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.614448611026,0.0,85.0,10.0,5.0,,,,
96,,,1.0,g,1.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.689386859286,1.0,86.0,10.0,6.0,,,,
97,,,0.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",0.0,-1.0,2.0,87.0,10.0,7.0,,,,
98,,,1.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.5644401742149999,0.0,88.0,11.0,0.0,,,,
99,,,1.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.464442619237,2.0,89.0,11.0,1.0,,,,
100,,,1.0,p,2.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.639332238815,6.0,90.0,11.0,2.0,,,,
101,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.43944489068000003,4.0,91.0,11.0,3.0,,,,
102,,,1.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.689449343028,2.0,92.0,11.0,4.0,,,,
103,,,1.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.514389176007,0.0,93.0,11.0,5.0,,,,
104,,,1.0,p,2.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.689473793199,6.0,94.0,11.0,6.0,,,,
105,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.614444083226,4.0,95.0,11.0,7.0,,,,
106,,,1.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.664257522423,2.0,96.0,12.0,0.0,,,,
107,,,1.0,p,2.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.839488840616,5.0,97.0,12.0,1.0,,,,
108,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.6144673259669999,7.0,98.0,12.0,2.0,,,,
109,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.539454217969,4.0,99.0,12.0,3.0,,,,
110,,,1.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.714447977135,0.0,100.0,12.0,4.0,,,,
111,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.589439110188,7.0,101.0,12.0,5.0,,,,
112,,,1.0,p,2.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.5394454642059999,6.0,102.0,12.0,6.0,,,,
113,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.389310580792,4.0,103.0,12.0,7.0,,,,
114,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.41444444545500003,7.0,104.0,13.0,0.0,,,,
115,,,0.0,g,1.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.46443265804300005,3.0,105.0,13.0,1.0,,,,
116,,,1.0,p,2.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.589341611366,6.0,106.0,13.0,2.0,,,,
117,,,1.0,p,2.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.439434627651,4.0,107.0,13.0,3.0,,,,
118,,,1.0,p,2.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.764352576223,5.0,108.0,13.0,4.0,,,,
119,,,1.0,p,2.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.464272373645,6.0,109.0,13.0,5.0,,,,
120,,,1.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.739502454232,0.0,110.0,13.0,6.0,,,,
121,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.389440377968,7.0,111.0,13.0,7.0,,,,
122,,,0.0,g,1.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.789472253743,3.0,112.0,14.0,0.0,,,,
123,,,0.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.0642450256832,2.0,113.0,14.0,1.0,,,,
124,,,1.0,p,2.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.614332095427,6.0,114.0,14.0,2.0,,,,
125,,,0.0,p,2.0,2016_Jul_25_1403,i,index,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.639453584079,5.0,115.0,14.0,3.0,,,,
126,,,1.0,p,2.0,2016_Jul_25_1403,b,ring,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",2.0,0.664466405329,7.0,116.0,14.0,4.0,,,,
127,,,1.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.6894475319110001,2.0,117.0,14.0,5.0,,,,
128,,,1.0,g,1.0,2016_Jul_25_1403,0,baseline,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.7893279675749999,0.0,118.0,14.0,6.0,,,,
129,,,1.0,g,1.0,2016_Jul_25_1403,m,middle,ilya4,index_ring,119.990763965,m,None,,,,,,"[1, 0, 1]",4,0.0,1.0,"[1, 3]",1.0,0.614386730985,2.0,119.0,14.0,7.0,,,,
0,,,,,,2016_Jul_26_0923,,,ilya4,,119.995544793,m,,,,,space,4.09290247917,,5,,,,,,,,,,,,,
1,,,1.0,g,1.0,2016_Jul_26_0923,b,ring,ilya4,index_ring,119.995544793,m,,,,,,,"[1, 1, 1]",5,1.0,0.0,"[1, 3]",1.0,0.457679884564,,,,,3.0,0.0,0.0,0.0
2,,,1.0,p,2.0,2016_Jul_26_0923,0,baseline,ilya4,index_ring,119.995544793,m,,,,,,,"[1, 1, 1]",5,1.0,0.0,"[1, 3]",2.0,0.36464730635399994,,,,,4.0,1.0,0.0,1.0
3,,,1.0,p,2.0,2016_Jul_26_0923,b,ring,ilya4,index_ring,119.995544793,m,,,,,,,"[1, 1, 1]",5,1.0,0.0,"[1, 3]",2.0,0.614732051848,,,,,7.0,2.0,0.0,2.0
4,,,1.0,p,2.0,2016_Jul_26_0923,m,middle,ilya4,index_ring,119.995544793,m,,,,,,,"[1, 1, 1]",5,1.0,0.0,"[1, 3]",2.0,0.414552810978,,,,,6.0,3.0,0.0,3.0
5,,,0.0,g,1.0,2016_Jul_26_0923,0,baseline,ilya4,index_ring,119.995544793,m,,,,,,,"[1, 1, 1]",5,1.0,0.0,"[1, 3]",2.0,0.41465906359099997,,,,,0.0,4.0,0.0,4.0
6,,,0.0,p,2.0,2016_Jul_26_0923,i,index,ilya4,index_ring,119.995544793,m,,,,,,,"[1, 1, 1]",5,1.0,0.0,"[1, 3]",1.0,0.339631466571,,,,,5.0,5.0,0.0,5.0
7,,,1.0,g,1.0,2016_Jul_26_0923,i,index,ilya4,index_ring,119.995544793,m,,,,,,,"[1, 1, 1]",5,1.0,0.0,"[1, 3]",1.0,0.539687852897,,,,,1.0,6.0,0.0,6.0
8,,,1.0,g,1.0,2016_Jul_26_0923,m,middle,ilya4,index_ring,119.995544793,m,,,,,,,"[1, 1, 1]",5,1.0,0.0,"[1, 3]",1.0,0.56468135549,,,,,2.0,7.0,0.0,7.0
9,,,,,,2016_Jul_26_0923,,,ilya4,,119.995544793,m,,,space,16.617575563800003,,,,5,,,,,,,,,,,,,
10,,,1.0,p,2.0,2016_Jul_26_0923,i,index,ilya4,index_ring,119.995544793,m,space,3.4170724337700005,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",2.0,0.594179725621,5.0,0.0,0.0,0.0,,,,
11,,,1.0,g,1.0,2016_Jul_26_0923,m,middle,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,0.0,"[1, 3]",1.0,0.463932787997,2.0,1.0,0.0,1.0,,,,
12,,,1.0,g,1.0,2016_Jul_26_0923,m,middle,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",1.0,0.439462096341,2.0,2.0,0.0,2.0,,,,
13,,,1.0,g,1.0,2016_Jul_26_0923,i,index,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",1.0,0.43945666300499997,1.0,3.0,0.0,3.0,,,,
14,,,1.0,p,2.0,2016_Jul_26_0923,m,middle,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",2.0,0.364463779171,6.0,4.0,0.0,4.0,,,,
15,,,1.0,g,1.0,2016_Jul_26_0923,0,baseline,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",1.0,0.439446399946,0.0,5.0,0.0,5.0,,,,
16,,,1.0,g,1.0,2016_Jul_26_0923,b,ring,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",1.0,0.464502084445,3.0,6.0,0.0,6.0,,,,
17,,,1.0,g,1.0,2016_Jul_26_0923,0,baseline,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",1.0,0.539424938147,0.0,7.0,0.0,7.0,,,,
18,,,1.0,p,2.0,2016_Jul_26_0923,0,baseline,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",2.0,0.43944307954899997,4.0,8.0,1.0,0.0,,,,
19,,,1.0,p,2.0,2016_Jul_26_0923,b,ring,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",2.0,0.33940024650399997,7.0,9.0,1.0,1.0,,,,
20,,,1.0,g,1.0,2016_Jul_26_0923,0,baseline,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",1.0,0.464454995233,0.0,10.0,1.0,2.0,,,,
21,,,1.0,p,2.0,2016_Jul_26_0923,0,baseline,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",2.0,0.639423700542,4.0,11.0,1.0,3.0,,,,
22,,,1.0,g,1.0,2016_Jul_26_0923,i,index,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",1.0,0.414417882302,1.0,12.0,1.0,4.0,,,,
23,,,1.0,g,1.0,2016_Jul_26_0923,b,ring,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",1.0,0.614457968504,3.0,13.0,1.0,5.0,,,,
24,,,1.0,g,1.0,2016_Jul_26_0923,m,middle,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",1.0,0.41439011174699997,2.0,14.0,1.0,6.0,,,,
25,,,1.0,p,2.0,2016_Jul_26_0923,i,index,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",2.0,0.564438363098,5.0,15.0,1.0,7.0,,,,
26,,,1.0,p,2.0,2016_Jul_26_0923,0,baseline,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",2.0,0.389448829895,4.0,16.0,2.0,0.0,,,,
27,,,1.0,p,2.0,2016_Jul_26_0923,m,middle,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",2.0,0.339405981734,6.0,17.0,2.0,1.0,,,,
28,,,1.0,p,2.0,2016_Jul_26_0923,m,middle,ilya4,index_ring,119.995544793,m,None,,,,,,"[1, 1, 1]",5,0.0,1.0,"[1, 3]",2.0,0.289415957986,6.0,18.0,2.0,2.0,,,,
